Time,Download (b/s),Total (b/s)
2022-02-19 02:00:00+00:00,46835288.177777775,93760049.49333334
2022-02-19 06:00:00+00:00,83883334.54222222,168966421.61777776
2022-02-19 10:00:00+00:00,204600264.81777772,408515796.7644445
2022-02-19 14:00:00+00:00,342052358.82666665,686210719.8577778
2022-02-19 18:00:00+00:00,160546473.52888888,320618212.1244444
2022-02-19 22:00:00+00:00,37057608.24888889,74103817.6711111
2022-02-21 02:00:00+00:00,37184923.306666665,74230728.24888888
2022-02-21 06:00:00+00:00,91478504.67555556,183180814.7911111
2022-02-21 10:00:00+00:00,311458707.3422222,625655476.3377779
2022-02-21 14:00:00+00:00,343158268.0177778,683446945.5644445
2022-02-21 18:00:00+00:00,412276160.28444445,826380594.6311111
2022-02-21 22:00:00+00:00,102290324.48,204857766.68444443
2022-02-22 02:00:00+00:00,35288981.04888889,70540990.57777777
2022-02-22 06:00:00+00:00,95209568.71111111,189555264.28444445
2022-02-22 10:00:00+00:00,356361171.05777776,714837609.2444444
2022-02-22 14:00:00+00:00,287047631.0755556,575076161.991111
2022-02-22 18:00:00+00:00,365562721.8488889,732432337.3511112
2022-02-22 22:00:00+00:00,155197603.84,310063567.64444447
2022-02-23 02:00:00+00:00,42595566.36444444,85145280.85333332
2022-02-23 06:00:00+00:00,107525932.94222222,215816214.18666667
2022-02-23 10:00:00+00:00,342001050.73777777,684359742.5777777
2022-02-23 14:00:00+00:00,271439903.8577778,543490376.248889
2022-02-23 18:00:00+00:00,353183266.7022222,708045343.8577778
2022-02-23 22:00:00+00:00,158525756.30222222,316738623.14666665
2022-02-24 02:00:00+00:00,36809402.59555556,73652921.45777778
2022-02-24 06:00:00+00:00,100145416.53333332,200554144.42666668
2022-02-24 10:00:00+00:00,318479213.2266667,638205139.6266667
2022-02-24 14:00:00+00:00,325667540.1955556,651594803.768889
2022-02-24 18:00:00+00:00,282370186.8088889,563921444.9777777
2022-02-24 22:00:00+00:00,73489700.97777778,148413496.32
2022-02-25 02:00:00+00:00,33507576.604444444,67017692.16
2022-02-25 06:00:00+00:00,90986631.96444444,182659900.30222225
2022-02-25 10:00:00+00:00,396694446.6488889,794806738.4888889
2022-02-25 14:00:00+00:00,291914207.5733333,583249188.4088888
2022-02-25 18:00:00+00:00,267285707.09333333,535366793.1022222
2022-02-25 22:00:00+00:00,83416604.44444445,167268199.53777778
2022-02-26 02:00:00+00:00,40149368.60444445,80299310.08
2022-02-26 06:00:00+00:00,84349259.66222222,169172569.88444445
2022-02-26 10:00:00+00:00,222359958.7555556,446640879.50222224
2022-02-26 14:00:00+00:00,366600416.1422222,733128879.2177777
2022-02-26 18:00:00+00:00,159884514.98666668,321281397.76
2022-02-26 22:00:00+00:00,43239539.48444445,86544461.93777779
2022-02-28 02:00:00+00:00,36937995.37777778,73937597.44
2022-02-28 06:00:00+00:00,97694094.79111113,195580883.6266667
2022-02-28 10:00:00+00:00,284895790.08,570210857.528889
2022-02-28 14:00:00+00:00,271640359.82222223,544842761.1022222
2022-02-28 18:00:00+00:00,392585461.76,787269456.2133334
2022-02-28 22:00:00+00:00,124472859.30666669,249339566.08
2022-03-01 00:00:00+00:00,18123187.484444443,36211065.74222222
2022-03-01 00:00:00+00:00,62236429.653333336,124669783.04
2022-03-01 02:00:00+00:00,36246374.968888886,72422131.48444444
2022-03-01 06:00:00+00:00,84856815.50222223,169822972.0177778
2022-03-01 10:00:00+00:00,300694422.18666667,602651988.1955556
2022-03-01 14:00:00+00:00,309486431.5733333,619974604.8
2022-03-01 18:00:00+00:00,344008176.64,689812559.0755556
2022-03-01 22:00:00+00:00,121192618.09777778,241501239.75111112
2022-03-02 02:00:00+00:00,29131462.54222222,58187505.777777776
2022-03-02 06:00:00+00:00,105633929.10222222,210525349.54666668
2022-03-02 10:00:00+00:00,341873159.3955556,685912713.1022222
2022-03-02 14:00:00+00:00,242541893.4044445,484500202.38222224
2022-03-02 18:00:00+00:00,316053965.93777776,632918012.0177777
2022-03-02 22:00:00+00:00,92326056.3911111,186051351.8933333
2022-03-03 02:00:00+00:00,19150832.07111112,38188779.52
2022-03-03 06:00:00+00:00,95364505.6,190775383.04
2022-03-03 10:00:00+00:00,344752374.8977778,690190073.7422223
2022-03-03 14:00:00+00:00,290731967.71555555,584163050.9511111
2022-03-03 18:00:00+00:00,408981077.3333333,817655574.1866667
2022-03-03 22:00:00+00:00,92786748.87111112,186079732.0533333
2022-03-04 02:00:00+00:00,21704444.586666662,43391994.88
2022-03-04 06:00:00+00:00,88734064.07111111,177333678.6488889
2022-03-04 10:00:00+00:00,337553291.37777776,676237867.8044444
2022-03-04 14:00:00+00:00,308055758.50666666,619315818.9511111
2022-03-04 18:00:00+00:00,311434720.7111111,623259122.9155556
2022-03-04 22:00:00+00:00,102065957.54666668,203137001.24444443
2022-03-05 02:00:00+00:00,22770140.16,45520025.6
2022-03-05 06:00:00+00:00,65514823.68,131731920.7822222
2022-03-05 10:00:00+00:00,245449353.10222223,491887728.0711111
2022-03-05 14:00:00+00:00,537329450.0977777,1073199725.7955556
2022-03-05 18:00:00+00:00,352398850.84444445,707565156.6933334
2022-03-05 22:00:00+00:00,106262389.76,212377508.40888888
2022-03-07 02:00:00+00:00,86251866.45333333,172663241.95555556
2022-03-07 06:00:00+00:00,145132943.9288889,290131091.3422222
2022-03-07 10:00:00+00:00,392390266.88,785784929.8488889
2022-03-07 14:00:00+00:00,383134532.8355556,768307058.9155555
2022-03-07 18:00:00+00:00,459213237.47555554,919388138.3822222
2022-03-07 22:00:00+00:00,195334956.3733333,391041916.5866667
2022-03-08 02:00:00+00:00,105729773.79555556,211425559.32444447
2022-03-08 06:00:00+00:00,88452505.6,177796421.40444446
2022-03-08 10:00:00+00:00,240208586.52444443,479582888.96
2022-03-08 14:00:00+00:00,263941872.0711111,528511953.3511111
2022-03-08 18:00:00+00:00,431214884.4088889,863693465.5999999
2022-03-08 22:00:00+00:00,203081648.3555556,407079873.4222223
2022-03-09 02:00:00+00:00,99807518.72,199738517.61777776
2022-03-09 06:00:00+00:00,213044939.09333333,426255479.4666667
2022-03-09 10:00:00+00:00,432587059.2,867423597.7955556
2022-03-09 14:00:00+00:00,391409798.82666665,784078263.751111
2022-03-09 18:00:00+00:00,425755927.8933333,853204884.48
2022-03-09 22:00:00+00:00,140330080.14222223,280610518.4711111
2022-03-10 02:00:00+00:00,42079664.35555556,84254792.24888888
2022-03-10 06:00:00+00:00,156991698.4888889,313419552.9955555
2022-03-10 10:00:00+00:00,469709406.4355556,941796761.6
2022-03-10 14:00:00+00:00,395077240.6044445,791268853.76
2022-03-10 18:00:00+00:00,365110034.20444447,729726903.1822222
2022-03-10 22:00:00+00:00,149916505.31555554,300134596.83555555
2022-03-11 02:00:00+00:00,87352247.7511111,174725225.81333333
2022-03-11 06:00:00+00:00,182719179.66222224,366951199.2888889
2022-03-11 10:00:00+00:00,500242128.7822222,1001038395.1644444
2022-03-11 14:00:00+00:00,383308854.0444445,768179028.1955556
2022-03-11 18:00:00+00:00,422994777.8844444,846035776.2844443
2022-03-11 22:00:00+00:00,140289951.2888889,280895744.0
2022-03-12 02:00:00+00:00,89317987.55555555,178440751.2177778
2022-03-12 06:00:00+00:00,143875925.90222222,287651597.0844444
2022-03-12 10:00:00+00:00,339832858.73777777,680313378.7022222
2022-03-12 14:00:00+00:00,330549185.4222222,661185183.8577778
2022-03-12 18:00:00+00:00,192367350.89777777,385103622.82666665
2022-03-12 22:00:00+00:00,89010336.99555555,177926590.57777777
2022-03-14 02:00:00+00:00,83988410.02666667,167961166.50666666
2022-03-14 06:00:00+00:00,168343550.86222222,338928344.17777777
2022-03-14 10:00:00+00:00,364174201.7422223,726718216.5333333
2022-03-14 14:00:00+00:00,357784504.32,718932198.9688889
2022-03-14 18:00:00+00:00,446477290.38222224,894799433.9555556
2022-03-14 22:00:00+00:00,184506804.33777776,367713892.1244444
2022-03-15 02:00:00+00:00,85813529.0311111,171752302.36444443
2022-03-15 06:00:00+00:00,177303776.14222223,354684017.7777778
2022-03-15 10:00:00+00:00,428766643.2,860382101.0488889
2022-03-15 14:00:00+00:00,394666035.2,788856512.8533332
2022-03-15 18:00:00+00:00,417496836.5511111,837027731.3422222
2022-03-15 22:00:00+00:00,188630244.12444443,376676524.94222224
2022-03-16 02:00:00+00:00,98600710.82666668,197160923.02222225
2022-03-16 06:00:00+00:00,185865239.8933333,372334709.1911111
2022-03-16 10:00:00+00:00,619053339.8755555,1239437792.1422222
2022-03-16 14:00:00+00:00,469806284.2311111,941576920.7466668
2022-03-16 18:00:00+00:00,534223757.08444446,1069811683.5555556
2022-03-16 22:00:00+00:00,179872647.96444446,359186373.97333336
2022-03-17 02:00:00+00:00,103072514.27555557,206155669.61777776
2022-03-17 06:00:00+00:00,188654605.6533333,376743411.4844445
2022-03-17 10:00:00+00:00,505193133.5111112,1013710074.88
2022-03-17 14:00:00+00:00,378643361.5644444,757413053.44
2022-03-17 18:00:00+00:00,287109731.5555556,576597611.52
2022-03-17 22:00:00+00:00,154013445.12,307021565.15555555
2022-03-18 02:00:00+00:00,86758931.91111112,173560315.4488889
2022-03-18 06:00:00+00:00,147883896.60444444,295830520.03555554
2022-03-18 10:00:00+00:00,417514502.25777775,836016455.68
2022-03-18 14:00:00+00:00,151130393.03111112,302455782.9688889
2022-03-18 18:00:00+00:00,90443322.02666669,180934414.7911111
2022-03-18 22:00:00+00:00,90028657.77777778,180150855.1111111
2022-03-19 02:00:00+00:00,86398163.62666667,172847947.09333333
2022-03-19 06:00:00+00:00,130136749.51111113,260917018.16888887
2022-03-19 10:00:00+00:00,324321902.93333334,648562144.7111111
2022-03-19 14:00:00+00:00,368813668.1244444,739800866.1333333
2022-03-19 18:00:00+00:00,221102437.26222223,442598057.52888894
2022-03-19 22:00:00+00:00,90243475.91111112,180368196.83555555
2022-03-22 02:00:00+00:00,93067740.16,186124381.86666667
2022-03-22 06:00:00+00:00,191533532.7288889,383433202.9155556
2022-03-22 10:00:00+00:00,435677723.8755556,872433616.7822223
2022-03-22 14:00:00+00:00,414212554.52444446,830710109.2977778
2022-03-22 18:00:00+00:00,454415751.96444446,910247825.6355556
2022-03-22 22:00:00+00:00,147710807.04,295381013.0488889
2022-03-23 02:00:00+00:00,78514664.67555556,157079607.75111112
2022-03-23 06:00:00+00:00,157752688.0711111,315394607.78666663
2022-03-23 10:00:00+00:00,401557977.3155556,805798984.8177779
2022-03-23 14:00:00+00:00,349199333.83111113,698896880.6400001
2022-03-23 18:00:00+00:00,345672129.9911111,693801462.8977778
2022-03-23 22:00:00+00:00,126565573.97333331,252605012.1955556
2022-03-24 02:00:00+00:00,89923382.04444444,179938253.36888888
2022-03-24 06:00:00+00:00,182784124.58666667,365570681.7422222
2022-03-24 10:00:00+00:00,388177172.48,777846135.4666667
2022-03-24 14:00:00+00:00,404702510.08,811323582.008889
2022-03-24 18:00:00+00:00,270826845.8666667,540691661.3688889
2022-03-24 22:00:00+00:00,92180058.45333332,184974809.88444445
2022-03-25 02:00:00+00:00,33751171.413333334,67574448.92444444
2022-03-25 06:00:00+00:00,114227437.22666667,228253844.48
2022-03-25 10:00:00+00:00,331186285.79555553,663772025.7422222
2022-03-25 14:00:00+00:00,247662400.28444445,495772281.7422222
2022-03-25 18:00:00+00:00,181517422.36444443,363275134.2933333
2022-03-25 22:00:00+00:00,52681663.14666667,105332242.77333334
2022-03-26 02:00:00+00:00,40307638.04444444,80670246.11555555
2022-03-26 06:00:00+00:00,42211219.34222222,84566596.26666667
2022-03-26 10:00:00+00:00,49359768.46222222,98476239.64444444
2022-03-26 14:00:00+00:00,48253623.18222223,96735918.64888889
2022-03-26 18:00:00+00:00,47896806.968888886,95852375.6088889
2022-03-26 22:00:00+00:00,45229152.71111111,90408671.00444444
2022-03-28 02:00:00+00:00,37219195.44888889,74563950.93333334
2022-03-28 06:00:00+00:00,56829443.41333333,113522022.4
2022-03-28 10:00:00+00:00,45260194.70222222,90646317.51111113
2022-03-28 14:00:00+00:00,38648441.17333333,77258997.19111112
2022-03-28 18:00:00+00:00,41517020.16,83051331.12888888
2022-03-28 22:00:00+00:00,41395979.37777778,82830451.48444444
2022-03-29 02:00:00+00:00,36830110.72,73614987.37777779
2022-03-29 06:00:00+00:00,57737299.05777778,115567580.7288889
2022-03-29 10:00:00+00:00,38073712.07111111,76205601.56444445
2022-03-29 14:00:00+00:00,37867595.66222222,75611335.68
2022-03-29 18:00:00+00:00,41951534.648888886,83915007.4311111
2022-03-29 22:00:00+00:00,40471928.60444445,80786075.30666667
2022-03-30 02:00:00+00:00,39895512.177777775,79862233.31555554
2022-03-30 06:00:00+00:00,122562322.77333333,245533872.3555556
2022-03-30 10:00:00+00:00,469255074.1333333,939345353.3866668
2022-03-30 14:00:00+00:00,446926904.8888889,894750747.3066666
2022-03-30 18:00:00+00:00,319582258.06222224,638540046.2222223
2022-03-30 22:00:00+00:00,136925655.04,274992133.6888889
2022-03-31 02:00:00+00:00,94293122.27555557,188424066.27555555
2022-03-31 06:00:00+00:00,195066467.55555555,389958005.76
2022-03-31 10:00:00+00:00,481355327.14666665,964133319.68
2022-03-31 14:00:00+00:00,398913002.38222224,798470465.991111
2022-03-31 18:00:00+00:00,391518237.5822222,784924227.6977777
2022-03-31 22:00:00+00:00,164981639.96444446,329916709.5466667
2022-04-01 00:00:00+00:00,41756541.44,83671563.66222222
2022-04-01 00:00:00+00:00,82490819.98222223,164958354.77333334
2022-04-01 02:00:00+00:00,83513082.88,167343127.32444444
2022-04-01 06:00:00+00:00,180378179.12888888,361563167.8577778
2022-04-01 10:00:00+00:00,412339358.72,824542503.8222222
2022-04-01 14:00:00+00:00,321954087.25333333,645476493.0844445
2022-04-01 18:00:00+00:00,265751703.8933333,530105916.3022223
2022-04-01 22:00:00+00:00,57990802.77333333,118108989.44
2022-04-02 02:00:00+00:00,17490904.746666666,35026604.373333335
2022-04-02 06:00:00+00:00,94679960.46222222,188318048.14222223
2022-04-02 10:00:00+00:00,198675178.9511111,399325008.21333337
2022-04-02 14:00:00+00:00,241728007.3955556,485065428.7644445
2022-04-02 18:00:00+00:00,132243463.39555556,264462909.44
2022-04-02 22:00:00+00:00,25811665.92,51396230.82666667
2022-04-04 02:00:00+00:00,17169713.493333332,34358864.782222226
2022-04-04 06:00:00+00:00,96681650.63111112,193434952.2488889
2022-04-04 10:00:00+00:00,270046399.14666665,538044954.7377777
2022-04-04 14:00:00+00:00,292001462.04444444,586409424.2133334
2022-04-04 18:00:00+00:00,397134768.35555553,797702438.6844444
2022-04-04 22:00:00+00:00,102376739.84,204757864.6755556
2022-04-05 02:00:00+00:00,23846592.284444444,47655326.72
2022-04-05 06:00:00+00:00,101141687.7511111,202260300.2311111
2022-04-05 10:00:00+00:00,343161512.96,687634843.8755555
2022-04-05 14:00:00+00:00,454812635.5911111,908992250.3111112
2022-04-05 18:00:00+00:00,385277746.6311111,774230018.2755556
2022-04-05 22:00:00+00:00,111958544.49777776,223168095.5733333
2022-04-06 02:00:00+00:00,23337312.71111111,46678269.72444444
2022-04-06 06:00:00+00:00,106871961.0311111,213331000.32
2022-04-06 10:00:00+00:00,366134764.0888889,734075666.2044444
2022-04-06 14:00:00+00:00,406008985.0311111,811606393.1733334
2022-04-06 18:00:00+00:00,435560729.6,874482165.76
2022-04-06 22:00:00+00:00,167278546.4888889,334102469.97333336
2022-04-07 02:00:00+00:00,38051111.82222223,76043685.54666667
2022-04-07 06:00:00+00:00,124841083.44888888,248613577.38666663
2022-04-07 10:00:00+00:00,505877637.6888889,1015012944.7822224
2022-04-07 14:00:00+00:00,480382585.7422223,963594810.5955555
2022-04-07 18:00:00+00:00,504296189.7244445,1009817936.2133334
2022-04-07 22:00:00+00:00,170922916.40888888,340626728.96
2022-04-08 02:00:00+00:00,103070972.58666667,206117508.5511111
2022-04-08 06:00:00+00:00,164592525.65333334,328460769.8488889
2022-04-08 10:00:00+00:00,449971855.36,901794338.1333332
2022-04-08 14:00:00+00:00,408129524.0533333,818118871.04
2022-04-08 18:00:00+00:00,415724702.1511111,831410604.9422222
2022-04-08 22:00:00+00:00,143266480.92444444,286870019.9822222
2022-04-09 02:00:00+00:00,131774987.3777778,263479782.96888888
2022-04-09 06:00:00+00:00,149723997.29777777,472791945.1022222
2022-04-09 10:00:00+00:00,308785360.7822222,619281393.7777778
2022-04-09 14:00:00+00:00,420657432.4622222,842125012.1955556
2022-04-09 18:00:00+00:00,257843638.04444444,516253427.4844445
2022-04-09 22:00:00+00:00,102609017.17333332,205119528.3911111
2022-04-11 02:00:00+00:00,92250983.53777778,184647378.4888889
2022-04-11 06:00:00+00:00,98430035.62666668,196891101.86666667
2022-04-11 10:00:00+00:00,106856051.48444444,213773666.41777772
2022-04-11 14:00:00+00:00,38496317.44,76977089.9911111
2022-04-11 18:00:00+00:00,39117707.37777778,78143786.09777778
2022-04-11 22:00:00+00:00,38594307.98222222,77216086.47111112
2022-04-12 02:00:00+00:00,36530085.54666667,73001595.4488889
2022-04-12 06:00:00+00:00,37082175.71555556,74202785.56444445
2022-04-12 10:00:00+00:00,40606807.04,81220589.79555556
2022-04-12 14:00:00+00:00,46120989.013333336,92173106.06222224
2022-04-12 18:00:00+00:00,36381897.95555556,72757651.34222221
2022-04-12 22:00:00+00:00,24057923.69777777,48069984.14222223
2022-04-13 02:00:00+00:00,22964034.56,45906694.25777778
2022-04-13 06:00:00+00:00,22164844.65777778,44316737.99111112
2022-04-13 10:00:00+00:00,22214678.755555555,44405394.204444446
2022-04-13 14:00:00+00:00,30073098.24,60207288.31999999
2022-04-13 18:00:00+00:00,21852354.56,43619933.86666667
2022-04-13 22:00:00+00:00,28594505.955555554,57208627.2
2022-04-16 02:00:00+00:00,19436094.577777777,38784483.55555555
2022-04-16 06:00:00+00:00,24592621.226666667,49194824.81777778
2022-04-16 10:00:00+00:00,24523214.506666668,49117279.57333334
2022-04-16 14:00:00+00:00,25075335.39555556,50100657.49333333
2022-04-16 18:00:00+00:00,22546691.41333333,45092243.34222222
2022-04-16 22:00:00+00:00,27883536.49777778,55654905.74222222
2022-04-18 02:00:00+00:00,14781824.56888889,29526802.20444445
2022-04-18 06:00:00+00:00,69856548.97777778,139679873.70666665
2022-04-18 10:00:00+00:00,433081493.04888886,868389573.9733334
2022-04-18 14:00:00+00:00,197773362.63111112,397000619.2355555
2022-04-18 18:00:00+00:00,127729658.88,256858845.29777777
2022-04-18 22:00:00+00:00,37851975.68,74985691.02222222
2022-04-19 02:00:00+00:00,10456990.151111113,20932671.71555556
2022-04-19 06:00:00+00:00,49771081.95555556,99271889.92
2022-04-19 10:00:00+00:00,215172761.6,431595724.8
2022-04-19 14:00:00+00:00,235193561.3155556,471107039.5733333
2022-04-19 18:00:00+00:00,95703995.16444445,191720150.47111112
2022-04-19 22:00:00+00:00,14089854.862222224,28019620.97777778
2022-04-20 02:00:00+00:00,10448354.41777778,20901901.084444445
2022-04-20 06:00:00+00:00,83858706.20444444,168405835.09333333
2022-04-20 10:00:00+00:00,334263252.7644445,669322790.1155555
2022-04-20 14:00:00+00:00,154747471.64444444,310258449.06666666
2022-04-20 18:00:00+00:00,155366667.94666666,310853618.3466667
2022-04-20 22:00:00+00:00,31411387.73333333,62824345.03111112
2022-04-21 02:00:00+00:00,9090459.875555556,18274306.27555556
2022-04-21 06:00:00+00:00,55610379.37777778,109702469.97333331
2022-04-21 10:00:00+00:00,165395865.03111112,334406877.8666667
2022-04-21 14:00:00+00:00,142123414.75555557,284467030.4711111
2022-04-21 18:00:00+00:00,81050697.95555556,161660590.07999998
2022-04-21 22:00:00+00:00,15501126.542222222,30888007.111111112
2022-04-22 02:00:00+00:00,5916265.8133333335,11823181.937777778
2022-04-22 06:00:00+00:00,21660939.946666665,43117284.12444444
2022-04-22 10:00:00+00:00,153449359.9288889,307237880.60444444
2022-04-22 14:00:00+00:00,160985440.7111111,324313557.3333333
2022-04-22 18:00:00+00:00,132676728.03555556,265131086.50666663
2022-04-22 22:00:00+00:00,25942273.706666667,51803084.8
2022-04-23 02:00:00+00:00,21635204.55111111,43301872.07111111
2022-04-23 06:00:00+00:00,57090570.24,114961590.04444444
2022-04-23 10:00:00+00:00,183269756.01777777,365432194.2755556
2022-04-23 14:00:00+00:00,126545856.28444444,254354630.54222223
2022-04-23 18:00:00+00:00,64934633.81333333,130250488.03555556
2022-04-23 22:00:00+00:00,24179137.99111111,48369446.11555556
2022-04-25 02:00:00+00:00,19738144.426666666,39526150.25777778
2022-04-25 06:00:00+00:00,59519233.70666666,118461847.32444444
2022-04-25 10:00:00+00:00,413724480.85333335,830337702.6844444
2022-04-25 14:00:00+00:00,453200870.9688889,907088836.8355556
2022-04-25 18:00:00+00:00,295064909.3688889,591139734.1866667
2022-04-25 22:00:00+00:00,40801743.64444444,81492086.89777777
2022-04-26 02:00:00+00:00,18644440.746666662,37267399.11111111
2022-04-26 06:00:00+00:00,73739973.97333333,148378669.5111111
2022-04-26 10:00:00+00:00,428038704.35555553,856636177.0666666
2022-04-26 14:00:00+00:00,322617237.61777776,645967620.5511111
2022-04-26 18:00:00+00:00,335343303.1111111,670844609.991111
2022-04-26 22:00:00+00:00,71231796.33777778,143910031.36
2022-04-27 02:00:00+00:00,27737344.568888888,55456810.09777778
2022-04-27 06:00:00+00:00,63983055.64444444,129048074.24
2022-04-27 10:00:00+00:00,375549686.8977778,750832571.7333333
2022-04-27 14:00:00+00:00,412485195.0933333,826893549.2266667
2022-04-27 18:00:00+00:00,300145229.93777776,600025965.2266667
2022-04-27 22:00:00+00:00,56218210.98666666,112335663.21777776
2022-04-28 02:00:00+00:00,24164502.755555555,48292552.81777778
2022-04-28 06:00:00+00:00,75470539.09333333,150689903.50222224
2022-04-28 10:00:00+00:00,386753987.69777775,772927352.0355556
2022-04-28 14:00:00+00:00,296873609.1022222,595177631.2888889
2022-04-28 18:00:00+00:00,255129407.14666668,511712671.2888889
2022-04-28 22:00:00+00:00,16155966.00888889,31918241.564444445
2022-04-29 02:00:00+00:00,7339488.711111112,14690731.804444443
2022-04-29 06:00:00+00:00,26439033.742222223,53289245.013333336
2022-04-29 10:00:00+00:00,96943714.41777778,194054891.52
2022-04-29 14:00:00+00:00,130430719.43111113,261325926.4
2022-04-29 18:00:00+00:00,174109664.14222223,349152682.0977778
2022-04-29 22:00:00+00:00,17275882.95111111,34678938.73777778
2022-04-30 02:00:00+00:00,6872144.782222223,13747509.475555556
2022-04-30 06:00:00+00:00,19542345.386666667,39113193.244444445
2022-04-30 10:00:00+00:00,117232088.74666668,234911454.4355556
2022-04-30 14:00:00+00:00,146536309.76,294348104.24888885
2022-04-30 18:00:00+00:00,46563165.86666667,92820030.57777776
2022-04-30 22:00:00+00:00,6373250.275555556,12738826.24
2022-05-02 02:00:00+00:00,5372592.355555556,10728990.72
2022-05-02 06:00:00+00:00,11021180.017777778,22064367.502222225
2022-05-02 10:00:00+00:00,81745801.10222222,163992687.50222224
2022-05-02 14:00:00+00:00,116405043.2,233774023.1111111
2022-05-02 18:00:00+00:00,146414551.6088889,293338376.5333333
2022-05-02 22:00:00+00:00,16003093.617777778,32496471.608888887
2022-05-03 02:00:00+00:00,5868883.057777777,11705843.484444443
2022-05-03 06:00:00+00:00,10552378.026666667,21058387.057777777
2022-05-03 10:00:00+00:00,82672117.76,164860282.31111112
2022-05-03 14:00:00+00:00,137258362.88,274972661.1911111
2022-05-03 18:00:00+00:00,108246136.03555556,217274456.74666667
2022-05-03 22:00:00+00:00,19134731.377777778,38404332.65777778
2022-05-04 02:00:00+00:00,5837498.595555556,11673152.284444444
2022-05-04 06:00:00+00:00,9372304.49777778,18574325.19111111
2022-05-04 10:00:00+00:00,77198410.52444445,154243654.5422222
2022-05-04 14:00:00+00:00,148736086.47111112,299213147.0222222
2022-05-04 18:00:00+00:00,106635154.77333333,212785703.82222223
2022-05-04 22:00:00+00:00,20851801.884444445,42428405.19111112
2022-05-05 02:00:00+00:00,6206327.466666667,12406838.044444446
2022-05-05 06:00:00+00:00,11147918.791111112,22273066.097777776
2022-05-05 10:00:00+00:00,51103084.65777778,102467771.73333332
2022-05-05 14:00:00+00:00,144021601.28,288637099.2355555
2022-05-05 18:00:00+00:00,99455251.91111112,198404190.4355556
2022-05-05 22:00:00+00:00,26207820.8,52729878.18666667
2022-05-06 02:00:00+00:00,6249771.804444444,12530307.413333334
2022-05-06 06:00:00+00:00,9256004.266666668,18400587.093333334
2022-05-06 10:00:00+00:00,86766573.79555556,173675864.74666667
2022-05-06 14:00:00+00:00,102200605.58222222,206597408.42666668
2022-05-06 18:00:00+00:00,175148542.86222222,346868874.8088889
2022-05-06 22:00:00+00:00,17231296.85333333,37392919.89333333
2022-05-07 02:00:00+00:00,7689753.031111111,15356691.91111111
2022-05-07 06:00:00+00:00,10021215.573333334,20016935.25333333
2022-05-07 10:00:00+00:00,26344511.71555556,52973264.78222223
2022-05-07 14:00:00+00:00,58782843.44888889,117679420.87111112
2022-05-07 18:00:00+00:00,16887738.595555555,33729688.46222222
2022-05-07 22:00:00+00:00,8949024.426666666,17889873.92
2022-05-09 02:00:00+00:00,5135242.808888889,10251355.591111112
2022-05-09 06:00:00+00:00,12906506.808888888,27344186.595555555
2022-05-09 10:00:00+00:00,85931348.19555555,170634610.34666666
2022-05-09 14:00:00+00:00,153034024.96,306974346.8088889
2022-05-09 18:00:00+00:00,179424417.56444445,358559804.87111115
2022-05-09 22:00:00+00:00,15890319.928888887,31977574.968888886
2022-05-10 02:00:00+00:00,5725560.035555556,11446635.52
2022-05-10 06:00:00+00:00,8732753.35111111,17742965.759999998
2022-05-10 10:00:00+00:00,77967740.58666667,155964822.18666667
2022-05-10 14:00:00+00:00,106114556.01777776,212601467.4488889
2022-05-10 18:00:00+00:00,94111824.78222224,188694106.4533333
2022-05-10 22:00:00+00:00,24252559.928888887,48382694.4
2022-05-11 02:00:00+00:00,8981588.764444444,18039732.906666663
2022-05-11 06:00:00+00:00,15144441.173333334,30265819.591111112
2022-05-11 10:00:00+00:00,96805770.24,194167075.2711111
2022-05-11 14:00:00+00:00,125508800.85333334,250668195.84
2022-05-11 18:00:00+00:00,112022558.72,225404252.16
2022-05-11 22:00:00+00:00,10988746.524444444,21788627.057777777
2022-05-12 02:00:00+00:00,7247158.044444445,14552734.151111113
2022-05-12 06:00:00+00:00,13319912.106666667,27329558.186666667
2022-05-12 10:00:00+00:00,76569312.14222223,152638593.13777778
2022-05-12 14:00:00+00:00,151636057.31555554,303784691.48444444
2022-05-12 18:00:00+00:00,120558466.84444444,240457129.52888888
2022-05-12 22:00:00+00:00,17747442.346666668,36027486.435555555
2022-05-13 02:00:00+00:00,6978050.275555556,13965745.493333332
2022-05-13 06:00:00+00:00,8159380.48,16567606.613333331
2022-05-13 10:00:00+00:00,85546676.90666667,171545208.03555554
2022-05-13 14:00:00+00:00,117202859.23555556,235317349.26222223
2022-05-13 18:00:00+00:00,93766379.52,187563527.3955556
2022-05-13 22:00:00+00:00,19585723.73333333,39632798.15111111
2022-05-14 02:00:00+00:00,6073921.422222222,12127793.493333332
2022-05-14 06:00:00+00:00,8138697.386666667,16054330.595555555
2022-05-14 10:00:00+00:00,22477536.71111111,45244532.62222222
2022-05-14 14:00:00+00:00,54431377.06666667,109233859.12888888
2022-05-14 18:00:00+00:00,24617367.324444443,49133306.88
2022-05-14 22:00:00+00:00,26562860.37333333,53177308.72888889
2022-05-16 02:00:00+00:00,31241693.866666667,62401790.862222224
2022-05-16 06:00:00+00:00,97332243.34222224,195385518.08
2022-05-16 10:00:00+00:00,312208622.93333334,625003192.3199999
2022-05-16 14:00:00+00:00,267781733.26222223,536965042.0622222
2022-05-16 18:00:00+00:00,200081097.38666663,401731895.7511111
